Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"5A Ryburn Buildings, West Street, Sowerby Bridge, HX6 3AH",5A Ryburn Buildings,West Street,Sowerby Bridge,,HX6 3AH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"1 Ryburn Buildings, West Street, Sowerby Bridge, HX6 3AH",1 Ryburn Buildings,West Street,Sowerby Bridge,,HX6 3AH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 45, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 45,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 44, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 44,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 43, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 43,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 42, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 42,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 41, Mill West, West Street, Halifax, HX6 3JH",Apartment 41,Mill West,West Street,Halifax,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 40, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 40,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 39, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 39,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 38, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 38,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 37, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 37,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 36, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 36,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 35, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 35,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 34, Mill West, West Street, Halifax, HX6 3JH",Apartment 34,Mill West,West Street,Halifax,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 33, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 33,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 32, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 32,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 31, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 31,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 30, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 30,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 29, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 29,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 28, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 28,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 27, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 27,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 26, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 26,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 25, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 25,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 24, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 24,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 23, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 23,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 22, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 22,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 21, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 21,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 20, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 20,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 19, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 19,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 18, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 18,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 17, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 17,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 16, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 16,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 15, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 15,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 14, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 14,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 13, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 13,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 12, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 12,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 11, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 11,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 10, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 10,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 9, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 9,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 8, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 8,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 7, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 7,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 6, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 6,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 5, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 5,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 4, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 4,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 3, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 3,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 2, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 2,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 1, Mill West, West Street, Sowerby Bridge, HX6 3JH",Apartment 1,Mill West,West Street,Sowerby Bridge,HX6 3JH
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 12, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 12,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 11, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 11,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 10, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 10,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 9, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 9,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 8, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 8,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 7, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 7,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 6, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 6,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 5, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 5,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 4, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 4,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 3, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 3,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 2, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 2,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,West Street,"Apartment 1, Jubilee House, West Street, Sowerby Bridge, HX6 3JY",Apartment 1,Jubilee House,West Street,Sowerby Bridge,HX6 3JY
Sowerby Bridge Ward,Sowerby Bridge Ward,Watson Mill Lane,"Wildacre, 1 Scar Head, Watson Mill Lane, Sowerby Bridge, HX6 3PX",Wildacre,1 Scar Head,Watson Mill Lane,Sowerby Bridge,HX6 3PX
Sowerby Bridge Ward,Sowerby Bridge Ward,Water Street,"The Wash House, 29 Ryburn Buildings, Water Street, Sowerby Bridge, HX6 3AH",The Wash House,29 Ryburn Buildings,Water Street,Sowerby Bridge,HX6 3AH
Sowerby Bridge Ward,Sowerby Bridge Ward,Water Street,"27 Ryburn Buildings, Water Street, Sowerby Bridge, HX6 3AH",27 Ryburn Buildings,Water Street,Sowerby Bridge,,HX6 3AH
Sowerby Bridge Ward,Sowerby Bridge Ward,Water Street,"25 Ryburn Buildings, Water Street, Sowerby Bridge, HX6 3AH",25 Ryburn Buildings,Water Street,Sowerby Bridge,,HX6 3AH
Sowerby Bridge Ward,Sowerby Bridge Ward,Water Street,"23 Ryburn Buildings, Water Street, Sowerby Bridge, HX6 3AH",23 Ryburn Buildings,Water Street,Sowerby Bridge,,HX6 3AH
Sowerby Bridge Ward,Sowerby Bridge Ward,Water Street,"21B Ryburn Buildings, Water Street, Sowerby Bridge, HX6 3AH",21B Ryburn Buildings,Water Street,Sowerby Bridge,,HX6 3AH
Sowerby Bridge Ward,Sowerby Bridge Ward,Water Street,"21A Ryburn Buildings, Water Street, Sowerby Bridge, HX6 3AH",21A Ryburn Buildings,Water Street,Sowerby Bridge,,HX6 3AH
Sowerby Bridge Ward,Sowerby Bridge Ward,Upper Bentley Royd,"Upper Bentley Royd Farm, 7 Upper Bentley Royd, Sowerby Bridge, HX6 1DS",Upper Bentley Royd Farm,7 Upper Bentley Royd,Sowerby Bridge,,HX6 1DS
Sowerby Bridge Ward,Sowerby Bridge Ward,Upper Bentley Royd,"Annexe At, 6 Upper Bentley Royd, HX6 1DS",Annexe At,6 Upper Bentley Royd,,,HX6 1DS
Sowerby Bridge Ward,Sowerby Bridge Ward,Upper Bentley Royd,"6 Upper Bentley Royd, Sowerby Bridge, HX6 1DS",6 Upper Bentley Royd,Sowerby Bridge,,,HX6 1DS
Sowerby Bridge Ward,Sowerby Bridge Ward,Syke Lane,"5 Syke Lane, Sowerby Bridge, HX6 3GA",5 Syke Lane,Sowerby Bridge,,,HX6 3GA
Sowerby Bridge Ward,Sowerby Bridge Ward,Syke Lane,"3 Syke Lane, Sowerby Bridge, HX6 3GA",3 Syke Lane,Sowerby Bridge,,,HX6 3GA
Sowerby Bridge Ward,Sowerby Bridge Ward,Syke Lane,"1 Syke Lane, Sowerby Bridge, HX6 3GA",1 Syke Lane,Sowerby Bridge,,,HX6 3GA
Sowerby Bridge Ward,Sowerby Bridge Ward,Syke Lane,"The Bungalow, Syke Lane, Sowerby Bridge, HX6 3BD",The Bungalow,Syke Lane,Sowerby Bridge,,HX6 3BD
Sowerby Bridge Ward,Sowerby Bridge Ward,Stansfield Court,"1 Stansfield Court, Sowerby Bridge, HX6 3AS",1 Stansfield Court,Sowerby Bridge,,,HX6 3AS
Sowerby Bridge Ward,Sowerby Bridge Ward,Stanley Street West,"Wyncroft, 14 Stanley Street West, Sowerby Bridge, HX6 1EF",Wyncroft,14 Stanley Street West,Sowerby Bridge,,HX6 1EF
Sowerby Bridge Ward,Sowerby Bridge Ward,Stanley Street West,"12 Stanley Street West, Sowerby Bridge, HX6 1EF",12 Stanley Street West,Sowerby Bridge,,,HX6 1EF
Sowerby Bridge Ward,Sowerby Bridge Ward,Stanley Street West,"10 Stanley Street West, Sowerby Bridge, HX6 1EF",10 Stanley Street West,Sowerby Bridge,,,HX6 1EF
Sowerby Bridge Ward,Sowerby Bridge Ward,Stanley Street West,"8 Stanley Street West, Sowerby Bridge, HX6 1EF",8 Stanley Street West,Sowerby Bridge,,,HX6 1EF
Sowerby Bridge Ward,Sowerby Bridge Ward,Stanley Street West,"6 Stanley Street West, Sowerby Bridge, HX6 1EF",6 Stanley Street West,Sowerby Bridge,,,HX6 1EF
Sowerby Bridge Ward,Sowerby Bridge Ward,Stanley Street West,"4 Stanley Street West, Sowerby Bridge, HX6 1EF",4 Stanley Street West,Sowerby Bridge,,,HX6 1EF
Sowerby Bridge Ward,Sowerby Bridge Ward,Stanley Street West,"2 Stanley Street West, Sowerby Bridge, HX6 1EF",2 Stanley Street West,Sowerby Bridge,,,HX6 1EF
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"32 Springfield, Sowerby Bridge, HX6 1AD",32 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"30 Springfield, Sowerby Bridge, HX6 1AD",30 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"28 Springfield, Sowerby Bridge, HX6 1AD",28 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"26 Springfield, Sowerby Bridge, HX6 1AD",26 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"24 Springfield, Sowerby Bridge, HX6 1AD",24 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"22 Springfield, Sowerby Bridge, HX6 1AD",22 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"20 Springfield, Sowerby Bridge, HX6 1AD",20 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"18 Springfield, Sowerby Bridge, HX6 1AD",18 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"16 Springfield, Sowerby Bridge, HX6 1AD",16 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"15 Springfield, Sowerby Bridge, HX6 1AD",15 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"14 Springfield, Sowerby Bridge, HX6 1AD",14 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"13 Springfield, Sowerby Bridge, HX6 1AD",13 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"12 Springfield, Sowerby Bridge, HX6 1AD",12 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"11 Springfield, Sowerby Bridge, HX6 1AD",11 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"10 Springfield, Sowerby Bridge, HX6 1AD",10 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"9 Springfield, Sowerby Bridge, HX6 1AD",9 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"8 Springfield, Sowerby Bridge, HX6 1AD",8 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"7 Springfield, Sowerby Bridge, HX6 1AD",7 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"6 Springfield, Sowerby Bridge, HX6 1AD",6 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"5 Springfield, Sowerby Bridge, HX6 1AD",5 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"4 Springfield, Sowerby Bridge, HX6 1AD",4 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"3 Springfield, Sowerby Bridge, HX6 1AD",3 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"2 Springfield, Sowerby Bridge, HX6 1AD",2 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Springfield,"1 Springfield, Sowerby Bridge, HX6 1AD",1 Springfield,Sowerby Bridge,,,HX6 1AD
Sowerby Bridge Ward,Sowerby Bridge Ward,Sowerby Street,"62 Sowerby Street, Sowerby Bridge, HX6 3AT",62 Sowerby Street,Sowerby Bridge,,,HX6 3AT
Sowerby Bridge Ward,Sowerby Bridge Ward,Sowerby Street,"58 Sowerby Street, Sowerby Bridge, HX6 3AT",58 Sowerby Street,Sowerby Bridge,,,HX6 3AT
Sowerby Bridge Ward,Sowerby Bridge Ward,Sowerby Street,"54 Sowerby Street, Sowerby Bridge, HX6 3AT",54 Sowerby Street,Sowerby Bridge,,,HX6 3AT
Sowerby Bridge Ward,Sowerby Bridge Ward,Sowerby Street,"52 Sowerby Street, Sowerby Bridge, HX6 3AT",52 Sowerby Street,Sowerby Bridge,,,HX6 3AT
Sowerby Bridge Ward,Sowerby Bridge Ward,Sowerby Street,"50 Sowerby Street, Sowerby Bridge, HX6 3AT",50 Sowerby Street,Sowerby Bridge,,,HX6 3AT
