Halifax Town Ward,Town Ward,York Terrace,"8 York Terrace, Halifax, HX3 6LZ",8 York Terrace,Halifax,,,HX3 6LZ
Halifax Town Ward,Town Ward,York Terrace,"7 York Terrace, Halifax, HX3 6LZ",7 York Terrace,Halifax,,,HX3 6LZ
Halifax Town Ward,Town Ward,York Terrace,"6 York Terrace, Halifax, HX3 6LZ",6 York Terrace,Halifax,,,HX3 6LZ
Halifax Town Ward,Town Ward,York Terrace,"5 York Terrace, Halifax, HX3 6LZ",5 York Terrace,Halifax,,,HX3 6LZ
Halifax Town Ward,Town Ward,York Terrace,"4 York Terrace, Halifax, HX3 6LZ",4 York Terrace,Halifax,,,HX3 6LZ
Halifax Town Ward,Town Ward,York Terrace,"3 York Terrace, Halifax, HX3 6LZ",3 York Terrace,Halifax,,,HX3 6LZ
Halifax Town Ward,Town Ward,York Terrace,"2 York Terrace, Halifax, HX3 6LZ",2 York Terrace,Halifax,,,HX3 6LZ
Halifax Town Ward,Town Ward,York Terrace,"1 York Terrace, Halifax, HX3 6LZ",1 York Terrace,Halifax,,,HX3 6LZ
Halifax Town Ward,Town Ward,Woodside View,"69 Woodside View, Halifax, HX3 6EH",69 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"67 Woodside View, Halifax, HX3 6EH",67 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"66 Woodside View, Halifax, HX3 6EH",66 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"65 Woodside View, Halifax, HX3 6EH",65 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"64 Woodside View, Halifax, HX3 6EH",64 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"63 Woodside View, Halifax, HX3 6EH",63 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"62 Woodside View, Halifax, HX3 6EH",62 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"61 Woodside View, Halifax, HX3 6EH",61 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"60 Woodside View, Halifax, HX3 6EH",60 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"59 Woodside View, Halifax, HX3 6EH",59 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"58 Woodside View, Halifax, HX3 6EH",58 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"57 Woodside View, Halifax, HX3 6EH",57 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"56 Woodside View, Halifax, HX3 6EH",56 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"55 Woodside View, Halifax, HX3 6EH",55 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"54 Woodside View, Halifax, HX3 6EH",54 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"53 Woodside View, Halifax, HX3 6EH",53 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"52 Woodside View, Halifax, HX3 6EH",52 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"51 Woodside View, Halifax, HX3 6EH",51 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"50 Woodside View, Halifax, HX3 6EH",50 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"49 Woodside View, Halifax, HX3 6EH",49 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"48 Woodside View, Halifax, HX3 6EH",48 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"47 Woodside View, Halifax, HX3 6EH",47 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"46 Woodside View, Halifax, HX3 6EH",46 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"45 Woodside View, Halifax, HX3 6EH",45 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"44 Woodside View, Halifax, HX3 6EH",44 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"43 Woodside View, Halifax, HX3 6EH",43 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"42 Woodside View, Halifax, HX3 6EH",42 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"40 Woodside View, Halifax, HX3 6EH",40 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"39 Woodside View, Halifax, HX3 6EH",39 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"38 Woodside View, Halifax, HX3 6EH",38 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"37 Woodside View, Halifax, HX3 6EH",37 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"36 Woodside View, Halifax, HX3 6EH",36 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"35 Woodside View, Halifax, HX3 6EH",35 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"34 Woodside View, Halifax, HX3 6EH",34 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"33 Woodside View, Halifax, HX3 6EH",33 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"32 Woodside View, Halifax, HX3 6EH",32 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"31 Woodside View, Halifax, HX3 6EH",31 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"30 Woodside View, Halifax, HX3 6EH",30 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"28 Woodside View, Halifax, HX3 6EH",28 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"26 Woodside View, Halifax, HX3 6EH",26 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"24 Woodside View, Halifax, HX3 6EH",24 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"23A Woodside View, Halifax, HX3 6EH",23A Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"23 Woodside View, Halifax, HX3 6EH",23 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"22 Woodside View, Halifax, HX3 6EH",22 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"21A Woodside View, Halifax, HX3 6EH",21A Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"21 Woodside View, Halifax, HX3 6EH",21 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"20 Woodside View, Halifax, HX3 6EH",20 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"19A Woodside View, Halifax, HX3 6EH",19A Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"19 Woodside View, Halifax, HX3 6EH",19 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"18 Woodside View, Halifax, HX3 6EH",18 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"17A Woodside View, Halifax, HX3 6EH",17A Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"17 Woodside View, Halifax, HX3 6EH",17 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"16 Woodside View, Halifax, HX3 6EH",16 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"15A Woodside View, Halifax, HX3 6EH",15A Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"15 Woodside View, Halifax, HX3 6EH",15 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"14 Woodside View, Halifax, HX3 6EH",14 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"13 Woodside View, Halifax, HX3 6EH",13 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"12 Woodside View, Halifax, HX3 6EH",12 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"11 Woodside View, Halifax, HX3 6EH",11 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"10 Woodside View, Halifax, HX3 6EH",10 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"9 Woodside View, Halifax, HX3 6EH",9 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"8 Woodside View, Halifax, HX3 6EH",8 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"7 Woodside View, Halifax, HX3 6EH",7 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"6 Woodside View, Halifax, HX3 6EH",6 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"5 Woodside View, Halifax, HX3 6EH",5 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"4 Woodside View, Halifax, HX3 6EH",4 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"3 Woodside View, Halifax, HX3 6EH",3 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"2 Woodside View, Halifax, HX3 6EH",2 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside View,"1 Woodside View, Halifax, HX3 6EH",1 Woodside View,Halifax,,,HX3 6EH
Halifax Town Ward,Town Ward,Woodside Terrace,"24 Woodside Terrace, Halifax, HX3 6ER",24 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"23 Woodside Terrace, Halifax, HX3 6ER",23 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"22 Woodside Terrace, Halifax, HX3 6ER",22 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"21 Woodside Terrace, Halifax, HX3 6ER",21 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"20 Woodside Terrace, Halifax, HX3 6ER",20 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"19 Woodside Terrace, Halifax, HX3 6ER",19 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"18 Woodside Terrace, Halifax, HX3 6ER",18 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"17 Woodside Terrace, Halifax, HX3 6ER",17 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"16 Woodside Terrace, Halifax, HX3 6ER",16 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"15 Woodside Terrace, Halifax, HX3 6ER",15 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"14 Woodside Terrace, Halifax, HX3 6ER",14 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"13 Woodside Terrace, Halifax, HX3 6ER",13 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"12 Woodside Terrace, Halifax, HX3 6ER",12 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"11 Woodside Terrace, Halifax, HX3 6ER",11 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"10 Woodside Terrace, Halifax, HX3 6ER",10 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"9 Woodside Terrace, Halifax, HX3 6ER",9 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"8 Woodside Terrace, Halifax, HX3 6ER",8 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"7 Woodside Terrace, Halifax, HX3 6ER",7 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"6 Woodside Terrace, Halifax, HX3 6ER",6 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"5 Woodside Terrace, Halifax, HX3 6ER",5 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"4 Woodside Terrace, Halifax, HX3 6ER",4 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"3 Woodside Terrace, Halifax, HX3 6ER",3 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"2 Woodside Terrace, Halifax, HX3 6ER",2 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Terrace,"1 Woodside Terrace, Halifax, HX3 6ER",1 Woodside Terrace,Halifax,,,HX3 6ER
Halifax Town Ward,Town Ward,Woodside Road,"63 Woodside Road, Halifax, HX3 6EL",63 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"61 Woodside Road, Halifax, HX3 6EL",61 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"59 Woodside Road, Halifax, HX3 6EL",59 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"57 Woodside Road, Halifax, HX3 6EL",57 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"55 Woodside Road, Halifax, HX3 6EL",55 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"53 Woodside Road, Halifax, HX3 6EL",53 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"52 Woodside Road, Halifax, HX3 6EL",52 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"51 Woodside Road, Halifax, HX3 6EL",51 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"50 Woodside Road, Halifax, HX3 6EL",50 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"49 Woodside Road, Halifax, HX3 6EL",49 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"48 Woodside Road, Halifax, HX3 6EL",48 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"47 Woodside Road, Halifax, HX3 6EL",47 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"46 Woodside Road, Halifax, HX3 6EL",46 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"45 Woodside Road, Halifax, HX3 6EL",45 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"44 Woodside Road, Halifax, HX3 6EL",44 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"43 Woodside Road, Halifax, HX3 6EL",43 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"41 Woodside Road, Halifax, HX3 6EL",41 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"40 Woodside Road, Halifax, HX3 6EL",40 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"38 Woodside Road, Halifax, HX3 6EL",38 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"36 Woodside Road, Halifax, HX3 6EL",36 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"34 Woodside Road, Halifax, HX3 6EL",34 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"32 Woodside Road, Halifax, HX3 6EL",32 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"30 Woodside Road, Halifax, HX3 6EL",30 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"28 Woodside Road, Halifax, HX3 6EL",28 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"26 Woodside Road, Halifax, HX3 6EL",26 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"24 Woodside Road, Halifax, HX3 6EL",24 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"22 Woodside Road, Halifax, HX3 6EL",22 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"20 Woodside Road, Halifax, HX3 6EL",20 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"18 Woodside Road, Halifax, HX3 6EL",18 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"16 Woodside Road, Halifax, HX3 6EL",16 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"14 Woodside Road, Halifax, HX3 6EL",14 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"12 Woodside Road, Halifax, HX3 6EL",12 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"10 Woodside Road, Halifax, HX3 6EL",10 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"8 Woodside Road, Halifax, HX3 6EL",8 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"6 Woodside Road, Halifax, HX3 6EL",6 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"4 Woodside Road, Halifax, HX3 6EL",4 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"3 Woodside Road, Halifax, HX3 6EL",3 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"2 Woodside Road, Halifax, HX3 6EL",2 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Road,"1 Woodside Road, Halifax, HX3 6EL",1 Woodside Road,Halifax,,,HX3 6EL
Halifax Town Ward,Town Ward,Woodside Place,"72 Woodside Place, Halifax, HX3 6EQ",72 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"71 Woodside Place, Halifax, HX3 6EQ",71 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"70 Woodside Place, Halifax, HX3 6EQ",70 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"69 Woodside Place, Halifax, HX3 6EQ",69 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"68 Woodside Place, Halifax, HX3 6EQ",68 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"67 Woodside Place, Halifax, HX3 6EQ",67 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"66 Woodside Place, Halifax, HX3 6EQ",66 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"65 Woodside Place, Halifax, HX3 6EQ",65 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"64 Woodside Place, Halifax, HX3 6EQ",64 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"63 Woodside Place, Halifax, HX3 6EQ",63 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"62 Woodside Place, Halifax, HX3 6EQ",62 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"61 Woodside Place, Halifax, HX3 6EQ",61 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"60 Woodside Place, Halifax, HX3 6EQ",60 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"59 Woodside Place, Halifax, HX3 6EQ",59 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"58 Woodside Place, Halifax, HX3 6EQ",58 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"57 Woodside Place, Halifax, HX3 6EQ",57 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"56 Woodside Place, Halifax, HX3 6EQ",56 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"55 Woodside Place, Halifax, HX3 6EQ",55 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"54 Woodside Place, Halifax, HX3 6EQ",54 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"53 Woodside Place, Halifax, HX3 6EQ",53 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"52 Woodside Place, Halifax, HX3 6EQ",52 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"51 Woodside Place, Halifax, HX3 6EQ",51 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"50 Woodside Place, Halifax, HX3 6EQ",50 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"49 Woodside Place, Halifax, HX3 6EQ",49 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"48 Woodside Place, Halifax, HX3 6EQ",48 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"47 Woodside Place, Halifax, HX3 6EQ",47 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"46 Woodside Place, Halifax, HX3 6EQ",46 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"45 Woodside Place, Halifax, HX3 6EQ",45 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"44 Woodside Place, Halifax, HX3 6EQ",44 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"43 Woodside Place, Halifax, HX3 6EQ",43 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"42 Woodside Place, Halifax, HX3 6EQ",42 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"41 Woodside Place, Halifax, HX3 6EQ",41 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"40 Woodside Place, Halifax, HX3 6EQ",40 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"39 Woodside Place, Halifax, HX3 6EQ",39 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"38 Woodside Place, Halifax, HX3 6EQ",38 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"37 Woodside Place, Halifax, HX3 6EQ",37 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"36 Woodside Place, Halifax, HX3 6EQ",36 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"35 Woodside Place, Halifax, HX3 6EQ",35 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"34 Woodside Place, Halifax, HX3 6EQ",34 Woodside Place,Halifax,,,HX3 6EQ
Halifax Town Ward,Town Ward,Woodside Place,"33 Woodside Place, Halifax, HX3 6EQ",33 Woodside Place,Halifax,,,HX3 6EQ
